file,srepNumber,SpokesNumber,Spoke,xPos,yPos,zPos,radii,Ux,Uy,Uz
103430,1,32,up,-117.49230194091797,-105.91850280761719,53.08366775512695,3.988851072834218,-0.1867562579794949,-0.4284111887851919,-0.8840735000152166
103430,1,33,up,-118.50687408447266,-105.5476303100586,52.696746826171875,3.3225169933602445,-0.40018412325869723,-0.3045142890230216,-0.8643631848201725
103430,1,34,up,-116.06771850585938,-105.12088012695312,52.39974594116211,3.8341881425533533,-0.03884878218334202,-0.35545878796975017,-0.9338842659440982
103430,1,35,up,-116.53936004638672,-104.7598876953125,51.99799728393555,3.648656572273019,-0.12178685255739892,-0.32561160703044256,-0.9376273481032937
103430,1,36,up,-117.0292739868164,-104.3856201171875,51.59505844116211,3.2937228349058363,-0.22516870944339706,-0.267790079557562,-0.9367964162923285
103430,1,37,up,-115.92103576660156,-104.7222900390625,52.006954193115234,3.6759269335499174,-0.038926257944362413,-0.31581959080967553,-0.9480204283153703
103430,1,38,up,-115.78717803955078,-104.33961486816406,51.62746810913086,3.4867508219197134,-0.03552086923487577,-0.2752522417049577,-0.9607156037481615
103430,1,39,up,-115.65735626220703,-103.94791412353516,51.2413215637207,3.254276626339998,-0.02816033500602471,-0.22815399403677508,-0.9732177302831138
103430,1,40,up,-115.33104705810547,-104.75222778320312,52.094749450683594,3.6427841002542114,0.04040803570810894,-0.2973622015986108,-0.9539092785535946
103430,1,41,up,-114.58663177490234,-104.36541748046875,51.78076171875,3.255173842426192,0.15118128057738697,-0.21941800486687496,-0.96384643981457
103430,1,42,up,-115.27806091308594,-105.91773223876953,53.275428771972656,3.892792371572093,0.0900989460833635,-0.3739558859164412,-0.923059681333291
103430,1,43,up,-114.00989532470703,-105.56916809082031,53.095802307128906,3.2461176404302154,0.2978783571971362,-0.2534198298158319,-0.9203514949027084
103430,1,44,up,-115.69876861572266,-107.67874908447266,54.770503997802734,3.8423800269608632,0.1355437037319652,-0.46619084979390013,-0.8742390954121547
103430,1,45,up,-114.11141967773438,-107.35618591308594,54.68503189086914,2.9785704943750875,0.4833153664546811,-0.2995298555749557,-0.8226105531586763
103430,1,46,up,-116.40846252441406,-110.08771514892578,56.28558349609375,3.659111256943965,0.24724649688722175,-0.5594715099506874,-0.7911136450159958
103430,1,47,up,-114.74423217773438,-109.76306915283203,56.20951461791992,2.766913287349061,0.6770320192414733,-0.3351424398588387,-0.655215376748194
103430,1,48,up,-117.15605163574219,-113.04044342041016,57.9492301940918,3.290568047109111,0.4038157700970168,-0.6060600636270248,-0.6852911958411256
103430,1,49,up,-115.52458953857422,-112.7782211303711,57.83763122558594,2.9056313449657334,0.8719720877150313,-0.2976904422161628,-0.3886451837589594
103430,1,50,up,-117.55419158935547,-116.13267517089844,60.1036491394043,2.70212496778,0.5148635265166888,-0.6355338855444883,-0.5753366226719138
103430,1,51,up,-116.0591049194336,-115.98719787597656,60.06671905517578,2.759528740365074,0.9422191303780462,-0.2765145616490476,-0.18911056962971057
103430,1,52,up,-117.33657836914062,-119.31587982177734,62.39736557006836,2.5079584355553046,0.5695869276572381,-0.6479977167724337,-0.505637904927727
103430,1,53,up,-115.6246337890625,-119.34937286376953,62.60670471191406,2.816114708578608,0.948767744389418,-0.3001212974121303,-0.09882800233676502
103430,1,54,up,-116.95886993408203,-122.05062866210938,64.79711151123047,2.1641005993119933,0.6243648518139906,-0.6787682561831879,-0.386577529374546
103430,1,55,up,-115.28128814697266,-122.2300033569336,65.23037719726562,2.8735073211024207,0.9322883885927331,-0.36108816649958314,-0.021300152796032604
103430,1,56,up,-116.35469055175781,-124.12708282470703,67.25492858886719,2.3158559780327588,0.5287323571132225,-0.7439021581400064,-0.40871955379714453
103430,1,57,up,-114.6729507446289,-124.42727661132812,67.82222747802734,2.814735697196541,0.8631778935478309,-0.5038883833436386,-0.03194403264561055
103430,1,58,up,-115.88037872314453,-125.65287017822266,69.35658264160156,2.4949434682846103,0.39420757724671585,-0.8264675798116262,-0.4019349767830464
103430,1,59,up,-114.49079895019531,-126.02648162841797,69.95958709716797,2.579151142492584,0.7183303217389215,-0.6866233354159051,-0.1120265331642237
103430,1,60,up,-115.77518463134766,-126.60113525390625,70.70559692382812,2.466407905568398,0.2807428116155128,-0.8692129169550148,-0.40700415074636676
103430,1,61,up,-114.90255737304688,-126.98201751708984,71.28324127197266,2.3664674027993495,0.4675211620034355,-0.8471701649591636,-0.25244142822053006
103430,1,1,down,-116.3857421875,-126.56207275390625,70.66263580322266,3.1531693187841134,0.09359877005076293,0.4223602082090345,0.9015825668049517
103430,1,2,down,-116.17959594726562,-126.8602523803711,71.13053131103516,3.067175884309855,0.09644413661218856,0.3991534545712812,0.9117977013663402
103430,1,3,down,-115.96800994873047,-127.15806579589844,71.61775970458984,2.927428157852465,0.10181180337441592,0.3703507999305932,0.9232955332310554
103430,1,4,down,-116.59688568115234,-126.24413299560547,70.18152618408203,3.1871281568741323,0.09289457951711962,0.4421415960198075,0.8921218561191038
103430,1,5,down,-117.03118896484375,-126.4694595336914,70.54698181152344,3.246448945353073,-0.015782124056911394,0.443564009241918,0.8961037296348497
