file,srepNumber,SpokesNumber,Spoke,xPos,yPos,zPos,radii,Ux,Uy,Uz
229701,28,41,down,-108.10567474365234,-81.12468719482422,72.86489868164062,2.753812864633396,0.5862490261170737,0.5885833045579082,0.5566702551533315
229701,28,42,down,-108.02021026611328,-81.99870300292969,74.36734008789062,3.4145379779466176,0.6616188499266757,0.4612917308792667,0.5911602459943608
229701,28,43,down,-108.59913635253906,-81.29849243164062,74.72930908203125,3.040663820582198,0.33821629771721884,0.6306255933393015,0.698513490910456
229701,28,44,down,-108.2660140991211,-82.90626525878906,76.3951644897461,3.744380760155837,0.6173445485559544,0.4206246393954991,0.6648011891548112
229701,28,45,down,-109.06948852539062,-82.07317352294922,76.98042297363281,3.3089494214485677,0.1282388625372925,0.6390554138703898,0.7583949974374081
229701,28,46,down,-108.63846588134766,-84.20186614990234,78.60306549072266,4.027039465921439,0.5853392696911772,0.3978442311176629,0.7064686172249939
229701,28,47,down,-109.62841033935547,-83.3133544921875,79.30652618408203,3.5961333474860386,0.0006630732983447512,0.5906476228098902,0.8069293314800413
229701,28,48,down,-109.10663604736328,-85.85600280761719,80.90579986572266,4.081919591744747,0.5734577292345612,0.3673408197536504,0.7322615345106259
229701,28,49,down,-110.15787506103516,-85.02281951904297,81.66627502441406,3.6634454716433504,-0.09172818937830979,0.5533142102673926,0.8279065913432193
229701,28,50,down,-109.64132690429688,-87.97521209716797,83.25849151611328,3.929564040956898,0.592044258790978,0.31633051199677076,0.7412277671623632
229701,28,51,down,-110.6219711303711,-87.28546905517578,84.00252532958984,3.40235892981339,-0.08267885187981223,0.4929040826071727,0.8661465077000643
229701,28,52,down,-110.22775268554688,-90.57794189453125,85.61775207519531,3.706762375693392,0.5947210332271786,0.28958433862359434,0.7499652015001312
229701,28,53,down,-111.07855987548828,-90.06311798095703,86.30596923828125,3.0879884261524255,-0.0688482567484546,0.4428047959699538,0.8939708217882207
229701,28,54,down,-110.88050842285156,-93.73329162597656,87.69451141357422,3.3139364113032013,0.5989192560334898,0.2834277881121543,0.7489755761559537
229701,28,55,down,-111.54525756835938,-93.39190673828125,88.28451538085938,2.72824592342872,-0.005637875188563185,0.3855798940140846,0.922657227628682
229701,28,56,down,-111.62767028808594,-97.5381088256836,89.38687133789062,2.935483566071997,0.6021705249623764,0.2924990495344316,0.7428559516406865
229701,28,57,down,-112.1050033569336,-97.33745574951172,89.88134002685547,2.434457302857445,0.13185159978909633,0.3756141473201084,0.9173489891889802
229701,28,58,down,-112.2584228515625,-101.53308868408203,90.35430145263672,2.6460550730128225,0.5939357143502588,0.25404696858202325,0.7633482199976183
229701,28,59,down,-112.59013366699219,-101.55931091308594,90.74944305419922,2.287113517778204,0.30107805084765965,0.3502414216755505,0.8869514946379329
229701,28,60,down,-112.67318725585938,-104.93183135986328,90.55998992919922,2.196775834404101,0.6188351440823114,0.13193002465753,0.7743626624795957
229701,28,61,down,-112.89518737792969,-105.31774139404297,90.78592681884766,2.0207502778189155,0.4773798378695244,0.1652946104555398,0.8630099548383076
229701,28,1,crest,-113.0087890625,-107.61688232421875,90.45250701904297,5.99797957091869,-0.1546497214657779,-0.987848718046312,-0.01543936218939418
229701,28,2,crest,-112.50667572021484,-106.82860565185547,89.94659423828125,6.172185437760117,-0.042094739800022936,-0.9764371000795958,-0.21165685074978752
229701,28,3,crest,-111.60694885253906,-103.82087707519531,89.3211441040039,4.234357574623397,0.06728632973925067,-0.9605007957698819,-0.2700199458477915
229701,28,4,crest,-110.52986145019531,-99.75508117675781,88.2347183227539,3.8564973631696704,0.189706850829709,-0.9226092515918717,-0.3358622926518557
229701,28,5,crest,-109.22245025634766,-95.9242172241211,86.24774932861328,3.167093033747033,0.32960328252970966,-0.8434351698976202,-0.4242390721343484
229701,28,6,crest,-107.97686767578125,-92.84100341796875,83.61000061035156,3.355250890593484,0.4048791235876023,-0.7183194045956095,-0.5657650822243664
229701,28,7,crest,-106.9219970703125,-90.41964721679688,80.64474487304688,3.86467311064404,0.42406763083951454,-0.6095458507245989,-0.6697913856855627
229701,28,8,crest,-106.1744155883789,-88.47438049316406,77.76451110839844,4.50161106530881,0.39859984658112796,-0.5517367173589032,-0.7326013629686495
229701,28,9,crest,-105.8473892211914,-86.82355499267578,75.25553894042969,4.905524137296267,0.3617786357439368,-0.5322585841844617,-0.7653868422446312
229701,28,10,crest,-105.91719055175781,-85.31564331054688,73.26895904541016,4.6035789542254655,0.3637115093818808,-0.48135992475289807,-0.7975001948495299
229701,28,11,crest,-106.3103256225586,-83.86053466796875,71.8899917602539,4.128752249796737,0.3733169531002705,-0.38398611010821576,-0.8445052514767991
229701,28,12,crest,-106.91934967041016,-82.50848388671875,71.19437408447266,3.4312264091601494,0.2870362204518773,-0.13748418575370464,-0.9480022715248851
229701,28,13,crest,-107.60906219482422,-81.39742279052734,71.47052001953125,2.9539470279233617,-0.07126281819209919,0.5206924689104154,-0.8507649284986399
229701,28,14,crest,-108.25165557861328,-80.85314178466797,72.7923355102539,2.974872121465533,-0.4234537111394933,0.8851831922451638,-0.19271136626792812
229701,28,15,crest,-108.8177490234375,-80.99984741210938,74.79512023925781,3.580279126538284,-0.5609864842973789,0.8055576654964921,0.19071185593850354
229701,28,16,crest,-109.32041931152344,-81.78656005859375,77.117431640625,3.9152788766136517,-0.6194218614888499,0.7245426651328474,0.30224904286346144
229701,28,17,crest,-109.91216278076172,-83.04357147216797,79.47473907470703,4.181870911761816,-0.6645788496683017,0.647123016492132,0.37358634089013565
229701,28,18,crest,-110.44010162353516,-84.79476165771484,81.85485076904297,3.8987272409328004,-0.6814757575511546,0.559473703648509,0.47178381362219307
229701,28,19,crest,-110.88037109375,-87.11092376708984,84.19618225097656,3.5782686816528986,-0.6985219228550004,0.4631403937041634,0.5454980284203649
229701,28,20,crest,-111.30928802490234,-89.94818115234375,86.4996337890625,3.1089636096587343,-0.7149978575156134,0.3336131162094412,0.6143942972075087
229701,28,21,crest,-111.7406005859375,-93.33912658691406,88.46968078613281,2.6787121565644267,-0.7112309903589971,0.1757209582397643,0.6806413322655767
229701,28,22,crest,-112.26876068115234,-97.3508071899414,90.06190490722656,2.3770924290088358,-0.6769562892726776,-0.039215452399915376,0.7349777756553167
229701,28,23,crest,-112.73609924316406,-101.71844482421875,90.91958618164062,2.554795688587921,-0.5537931492212566,-0.5360248908032643,0.6371738101295059
229701,28,24,crest,-113.04341125488281,-105.75597381591797,90.9046859741211,3.841534959305981,-0.33682937776356314,-0.889527625336867,0.30868523456421637
229758,29,1,up,-113.06196594238281,-108.91249084472656,91.68382263183594,4.51704889644368,-0.4894096877588585,-0.8030379796986179,-0.3400120008019403
229758,29,2,up,-113.29776763916016,-109.86729431152344,91.68849182128906,4.5559949574412215,-0.4662053404011909,-0.8163342617237676,-0.34095594102071464
229758,29,3,up,-113.5369873046875,-110.81511688232422,91.67256927490234,4.566503094624121,-0.43931109613429903,-0.8316284520798262,-0.33970557620473796
229758,29,4,up,-112.76139831542969,-107.5758285522461,91.6493911743164,4.497315698897098,-0.5049403181895598,-0.7950435102603227,-0.3360670942826304
229758,29,5,up,-112.83792114257812,-108.76712799072266,91.42648315429688,4.647291332212964,-0.4563896188944169,-0.8093579337125213,-0.369659641970836
229758,29,6,up,-112.92912292480469,-109.90515899658203,91.18384552001953,4.727480607714256,-0.38019339456772977,-0.8370608677997958,-0.39342354571799465
229758,29,7,up,-112.08513641357422,-103.9524154663086,91.37297821044922,4.446479220630705,-0.5402087406267664,-0.7656222060376809,-0.34928091011739815
229758,29,8,up,-111.94114685058594,-105.24219512939453,90.99816131591797,4.56584690295582,-0.45859867939165144,-0.79516739548355,-0.3967317285271508
229758,29,9,up,-111.81344604492188,-106.54996490478516,90.55818176269531,3.947599892291199,-0.35322302868710814,-0.8225787816898821,-0.4456429511601138
229758,29,10,up,-111.3224868774414,-99.26261901855469,90.18566131591797,3.8877253489168546,-0.6765643824949769,-0.6437522585532635,-0.3575523261660633
229758,29,11,up,-110.9897232055664,-100.412353515625,89.8623275756836,3.93768206257165,-0.541657017023626,-0.7255914557342492,-0.42441102162234234
229758,29,12,up,-110.66339111328125,-101.66914367675781,89.4613265991211,3.509455323174556,-0.2741664421958321,-0.8265827665177291,-0.49152181240467535
229758,29,13,up,-110.47142028808594,-94.60865020751953,88.00704193115234,3.3077359269581543,-0.7843487652250014,-0.4427636744106174,-0.4344621308151316
229758,29,14,up,-109.93125915527344,-95.60607147216797,87.58385467529297,3.2645243941898854,-0.6500968391527825,-0.5890321455163099,-0.4800158656461409
